sentence_id; toponyms_list; nearby_abbreviations 
18999; ;  
19000; Большой Климецкий, Онежском озере, Конда;  
19001; Онежском озере, Южной оконечности, Климецкого острова, Конда;  
19002; Онежского озера, Большой Климецкий, Мутолакша;  
19003; Конда;  
19004; Покос;  
19005; Большоя Климецкий, Онежском озере;  
19006; Песчаха;  
19007; Конда, Восточный Риднаволок;  
19008; Зиновьева;  
19009; С/х поляны;  
19010; Большой Климецкий, Онежском озере;  
19011; Большой Климецкий, Зиновьево;  
19012; Онежского озера, Большой Климецкий, Гангаспесок;  
19013; Покос;  
19014; Луда, Онежском озере, островов Рид, Конда;  
19015; Покос;  
19016; д. Зиновьева;  
19017; Покос, Конда;  
19018; Конда, Большом Климецком острове;  
19019; Большой Климецкий, Онежском озере, Капангубой, Гангасгубой, Капаны;  
19020; Онежского озера, Большой Климецкий, Карнешнаволок, Мутолокша;  
19021; Большой Климецкий, Онежском озере, Сигацкая, Карнешгуба;  
19022; Онежском озере, Большого Климецкого острова, Карнешнаволок;  
19023; Бол. Климецкого острова, Гангас;  
19024; Поле;  
19025; ;  
19026; Конда;  
19027; Новинка, Зиновьево;  
19028; Конда;  
19029; Поле;  
19030; Онежского озера, Конда;  
19031; Онежском озере, Конда, Войнаволок;  
19032; Онежском озере, Конда, Мутолакша;  
19033; Онежском озере, Конда;  
19034; Поле;  
19035; Конда;  
19036; Поле;  
19037; Климецкий, Онежском озере, Большой Риднаволок;  
19038; Онежского озера, Большой Климецкий, Мутолокша;  
19039; Покос;  
19040; Конда, Онежского озера;  
19041; С/х поляна;  
19042; Конда;  
19043; Поле;  
19044; Онежского озера, Большой Климецкий, Карнешнаволок, Толстый Наволок;  
19045; Песчаха;  
19046; Конда;  
19047; Конда;  
19048; Онежском озере, Конда;  
19049; С/х поляна;  
19050; Онежском озере, Конда;  
19051; Онежском озере, Конда;  
19052; Онежском озере, Конда;  
19053; Онежском озере, Конда, Ламбас;  
19054; Онежском озере, заливе Мутолакша, Конда;  
19055; Любосельга;  
19056; Любсельга, Войнаволоку;  
19057; Покос, Сенной Губы, Первой Любосельги;  
19058; Любосельги;  
19059; Любосельги;  
19060; Первой Любосельги;  
19061; Любосельги, Войнаволока;  
19062; Любосельги;  
19063; Покос, Любосельги;  
19064; Дальней Любосельги, Новинок;  
19065; Любсельгах;  
19066; Ближней, Дальней Любосельгами;  
19067; Любосельга;  
19068; Конда;  
19069; Покос;  
19070; Лес, Любсельги, Войлакши;  
19071; Покос, Дальней любосельги, Новинок;  
19072; Покос;  
19073; ;  
19074; Ближней Любосельги;  
19075; Любосельга, Хвостами;  
19076; Ближней Любосельги;  
19077; Покос;  
19078; Покос;  
19079; Поле;  
19080; ;  
19081; Покос;  
19082; Покос;  
19083; ;  
19084; ;  
19085; Поле;  
19086; Болото;  
19087; ;  
19088; Поле;  
19089; Поле;  
19090; ;  
19091; ;  
19092; Поле;  
19093; Поле;  
19094; Покос;  
19095; ;  
19096; Болото;  
19097; ;  
19098; Онежского озера, Губа;  
19099; Поляна;  
19100; Поле;  
19101; Поле;  
19102; ;  
19103; Поляна;  
19104; Поле;  
19105; Поле;  
19106; Покос;  
19107; Покос;  
19108; ;  
19109; Покос;  
19110; Поле;  
19111; Покос;  
19112; Заонежском заливе, Онежского озера, Сенная Губа;  
19113; Заонежском заливе, Онежского озера, Сенная Губа;  
19114; Болото;  
19115; Онежском озере, Сенная Губа;  
19116; Сенная Губа;  
19117; Поле;  
19118; Покос;  
19119; Покос;  
19120; Покос;  
19121; Покос;  
19122; Поле;  
19123; Поле;  
19124; Поле;  
19125; ;  
19126; Покос;  
19127; Покос;  
19128; ;  
19129; Поле;  
19130; Поле;  
19131; Поле;  
19132; Поле;  
19133; Семяручей;  
19134; Онежского озера, Сенная Губа;  
19135; Смолюха;  
19136; Поляна;  
19137; Горка, Обельщина;  
19138; Покос;  
19139; Поляна;  
19140; Покос;  
19141; Поле;  
19142; Поле;  
19143; Покос;  
19144; Поляны;  
19145; Болото;  
19146; Онежском озере, Сенная Губа;  
19147; Покос;  
19148; Поляна;  
19149; Поле;  
19150; Покос;  
19151; Лонгасы;  
19152; Лонгасы;  
19153; Заонежском заливе, Онежского озера, Лонгасского Наволока;  
19154; Заонежском заливе, Онежского озера, Лонгасы, о. Высокий;  
19155; Лонгасово;  
19156; Покос;  
19157; Покос;  
19158; Скалистый островок, Лонгасского наволока;  
19159; Онежском озере, Лонгасы, Конёво, Карельский, Кобыльняк;  
19160; ;  
19161; Онежском озере, Лонгасы;  
19162; Онежском озере, Лонгасово, Гарницким Наволоком, Лонгасским Наволоком;  
19163; Заонежском заливе, Онежского озера, Лонгасово, Лонгасово;  
19164; Лонгасы;  
19165; Лонгасы;  
19166; Заонежском заливе, Онежского озера, Лонгасово;  
19167; ;  
19168; Онежском озере, Лонгасово, Орожяма, Радколье;  
19169; Онежском озере, Лонгасово, Гарницкой Губой, Еж-Губой;  
19170; Покос;  
19171; ср. Глина;  
19172; Болото;  
19173; Заонежском заливе, Онежского озера, Большой Климецкий;  
19174; Леликово;  
19175; Леликово;  
19176; Скала;  
19177; Леликово;  
19178; Поле;  
19179; Поле;  
19180; Выгон;  
19181; ;  
19182; Леликово;  
19183; Мал. Леликовского острова,у, Леликово;  
19184; Малого Леликовского острова, Заонежском заливе, Онежского озера, Большой Леликовский, Леликово;  
19185; Покос;  
19186; ;  
19187; Леликово;  
19188; Онежском озере, Бол. Леликовским, Бол. Климецким;  
19189; Наволок, Малого Леликовского острова;  
19190; Леликово;  
19191; Бол, Леликовский, ФМЛ;  
19192; Онежском озере, Бол. Леликовский, Бол. Климецкий;  
19193; Онежском озере, Пачасельгой, Большой Леликовский, Вертиловской Мандерой;  
19194; Онежском озере, Большого Леликовского острова;  
19195; Бол. Леликовский;  
19196; Покос;  
19197; Малом Леликовском, Леликово;  
19198; Большой Леликовский, Онежском озере;  
19199; Бол, Леликовский;  
19200; Теребска полоса;  
19201; Поле;  
19202; Поле;  
19203; Онежского озера, Бол. Леликовский, Радколье;  
19204; Мыс о. Бол, Леликовский, Онежском озере;  
19205; Покос;  
19206; Бол. Леликовский;  
19207; Покос;  
19208; Онежском озере, Большой Леликовский;  
19209; Бол, Леликовский, Онежском озере;  
19210; Покос;  
19211; Поле;  
19212; Заонежском заливе, Онежского озера, Леликово;  
19213; Покос;  
19214; ;  
19215; Покос;  
19216; Покос;  
19217; Поле;  
19218; Губа Онежского озера, Бол;  
19219; Покос;  
19220; Покос;  
19221; За Сельгой;  
19222; ;  
19223; Заонежском заливе, Онежского озера, Большого Климецкого острова;  
19224; ;  
19225; Бол. Леликовском острове;  
19226; Бол. Леликовский, Мал. Леликовский, Бол. Леликовском острове;  
19227; Бол, Леликовски остров;  
19228; Бол. Леликовский;  
19229; Поле;  
19230; Онежском озере, Леликовских островов, Скалистый остров;  
19231; Поле, Бол. Леликовский;  
19232; Леликово, Леликовского острова;  
19233; Леликово;  
19234; Поле;  
19235; Онежском озере, Бол. Леликовский;  
19236; Онежском озере, Бол. Леликовский;  
19237; Крюковатая Глина, Большая Глина;  
19238; Бол. Леликовский, Онежском озере, ФМЛ;  
19239; Косельга, Войнаволок;  
19240; Войнаволок, Бол;  
19241; Большой Климецкий, Сенной Губы;  
19242; Бол. Климецкого острова;  
19243; Вой-Наволока, Бол. Климецкий остров;  
19244; Войнаволок, Чур;  
19245; Дальние Гарницы;  
19246; Гарницкой реки;  
19247; Конёво, Лонгасово;  
19248; Пожня, Дальние Гарницы;  
19249; Дальние Гарницы;  
19250; Наволок, Ватлекша, Музгуба, Наволок, Сенной Губы, Гарниц;  
19251; ;  
19252; Ягодное урочище;  
19253; Большом Клименецком острове, Конда, Клименицы;  
19254; Большого Климецкого острова;  
19255; Бол;  
19256; ;  
19257; Любосельгской;  
19258; Большой Климецкий, Онежском озере, Карнешгубой, Мутолокша;  
19259; Конда;  
19260; Конда;  
19261; островов Рид;  
19262; Луда, Восточный Риднаволок;  
19263; Онежском озерев, Конда;  
19264; Губа Онежского озера, Бол, Толстым наволоком, Карнешнаволоком;  
19265; Конда;  
19266; Петры, Косельгу;  
19267; Косельги, Оленьим островам;  
19268; Косельга;  
19269; Косельгской дороги;  
19270; Косельга;  
19271; Косельга, Также поле;  
19272; Косельга;  
19273; Малый Леликовский остров, Большим;  
19274; Бол, Леликовскомострове;  
19275; Малом Леликовском острове;  
19276; Бол. Леликовском острове, Большой Сельнаволок;  
19277; Бол. Леликовского острова;  
19278; Пашня;  
19279; Людосельги, Войлокшу;  
19280; Гангас, Дальней Любосельги;  
19281; Любосельгской дороге;  
19282; кладбища Рокса;  
19283; ;  
19284; Сенной Губы, Любосельгской дороге;  
19285; Сенной Губы, Любосельгской дороге;  
19286; Любосельга;  
19287; Ближней, Дальней Любосельгой;  
19288; Сенной Губы, Любосельги;  
19289; Любосельги, Новинку;  
19290; Ерницкого острова;  
19291; Ерницкого острова;  
19292; Заонежском заливе, Онежского озера, Большим Климецким, Большим Леликовским;  
19293; Ерницкий Остров;  
19294; ;  
19295; Покос;  
19296; Ерницкий Остров;  
19297; Ерницкий, Онежском озере;  
19298; Ерницкий, Покос;  
19299; Ерницкий;  
19300; Сенной Губы, Петровской дороге;  
19301; Сенной Губы, Петровской дороге;  
19302; Сенной Губы, Петровской дороге;  
19303; Обельщина;  
19304; Болото, Гаккозеро;  
19305; Дальней Любосельгой, Кондой;  
19306; ;  
19307; Широкий Наволок;  
19308; Климецких островов, Широкий Наволок;  
19309; Клеменицкого п.-ва;  
19310; Климецкий, Рускет;  
19311; Большого Климецкого острова, Бол, Климецком острове, АВА;  
19312; Большой Климецкий;  
19313; Второй остров, Лонгасского наволока;  
19314; Онежском озере, Лонгасово;  
19315; Лонгасском Наволоке, Сенной Губы;  
19316; Лонгасской пристани;  
19317; Лонгасы;  
19318; Лонгасского наволока;  
19319; Лонгасы, Гарницы;  
19320; Сенногубском Конце;  
19321; Лонгасы;  
19322; Лонгасского Наволока, Высокого острова;  
19323; Лонгасов, Мигуров, Роксе, Лисьей реке;  
19324; Залив, Климецкий, Илайгуба, Долгий Песок;  
19325; Конда;  
19326; Сигацкая губа;  
19327; Онжского озера;  
19328; Бол., Климецкого острова;  
19329; Мутолакша;  
19330; ;  
19331; ;  
19332; Конда;  
19333; Бол. Климецкого острова, Гангазпесок, Толстым Наволоком;  
19334; Бол. Климецкого острова, Гангазпеском, губой Сигацкая;  
19335; Луковой Губе;  
19336; Бол. Климецкого острова, Челмужгубы, Разнаволоком;  
19337; Гангазпесок, Бол. Климецкого острова;  
19338; С/х угодье;  
19339; Обозеро;  
19340; Поле;  
19341; Бол. Климецкого острова, Илайгуба, Гангазпесок;  
19342; Луковой губе;  
19343; С/х поляна;  
19344; ;  
19345; С/х поляны;  
19346; Поле, Верхний Сосняк;  
19347; С/х поляна;  
19348; Орож-Яма, Бол;  
19349; Сенная Губа;  
19350; Сенной Губы, Конево-Ям;  
19351; Поле;  
19352; Онежском озере, Сенная Губа, Бол, Климецкий;  
19353; Губа, Онежском озере;  
19354; Заонежском заливе, Букольниково, Вертилово;  
19355; Заонежском заливе, Букольниково;  
19356; Заонежском заливе, Букольниково;  
19357; Покосы;  
19358; Покосы;  
19359; Поле;  
19360; Покос;  
19361; Заонежском заливе, Сенная Губа;  
19362; ;  
19363; Гора;  
19364; Букольников;  
19365; Покос;  
19366; ;  
19367; ;  
19368; Поле;  
19369; Поле;  
19370; Поле;  
19371; ;  
19372; ;  
19373; ;  
19374; ;  
19375; ;  
19376; Покос;  
19377; ;  
19378; Поле;  
19379; Покос;  
19380; Покос;  
19381; ;  
19382; ;  
19383; ;  
19384; ;  
19385; Заонежском заливе, Букольниково;  
19386; Ежгубы, Бол.Климецкого острова;  
19387; Бол. Климецкого острова, Ежгуба, Голиково;  
19388; Ежгубы;  
19389; Покос;  
19390; ;  
19391; ;  
19392; ;  
19393; НАРК;  
19394; ;  
19395; ;  
19396; ;  
19397; Покос;  
19398; Поле;  
19399; ;  
19400; ;  
19401; ;  
19402; ;  
19403; Поле;  
19404; ;  
19405; Покос;  
19406; ;  
19407; ;  
19408; ;  
19409; ;  
19410; ;  
19411; ;  
19412; Ежгубы;  
19413; Игумновская;  
19414; Лонгасов;  
19415; Гарницкой губы;  
19416; Гарницкой Губы;  
19417; Лонгасы;  
19418; Пахотный участок;  
19419; Сенной Губы;  
19420; Косельгу;  
19421; Поле;  
19422; Середка, Вавилиным, Телятниково;  
19423; Бардовской дороги;  
19424; Утицынских полян, Серёдка;  
19425; Серёдка, Каузамой, Гагрой;  
19426; Поле;  
19427; Святого Наволока;  
19428; Серёдка;  
19429; Серёдки;  
19430; Серёдка, Серёдке;  
19431; Косельги;  
19432; Серёдка;  
19433; Серёдка;  
19434; Посад;  
19435; Косельгой, Серёдкой;  
19436; Корба, Серёдки;  
19437; Гладких Конд;  
19438; Середка;  
19439; Серёдка;  
19440; Поле;  
19441; Поле;  
19442; Поле;  
19443; Середка;  
19444; Поле;  
19445; Поле;  
19446; Серёдка;  
19447; Поле;  
19448; Середка;  
19449; Ямка;  
19450; Ямка;  
19451; Луда, Вороньего острова;  
19452; Кижской даче, НАРК;  
19453; Луда, Ямка;  
19454; Кижской даче;  
19455; Кижи, Ямка;  
19456; Часовня Святого Духа, Нарьиной горе, Кижах;  
19457; Ямка;  
19458; Ямка;  
19459; Наволок, Кижи;  
19460; Ямка, Васильево;  
19461; Ямка;  
19462; Кижи, Круглом поле;  
19463; ;  
19464; ;  
19465; Кижи;  
19466; Кижи;  
19467; Окунь, Ёрш;  
19468; Кижи;  
19469; Ямка;  
19470; Кижи, Ольхинской, Погосту;  
19471; Камня, Кижи, Ямка;  
19472; Склон Круглого Поля, Ямка;  
19473; Ямка, Залазник;  
19474; Луда;  
19475; Кижской даче;  
19476; Ямка, Родников;  
19477; Кижской даче, НАРК;  
19478; Поле;  
19479; Еглов;  
19480; Еглов, Рыбьей губе;  
19481; Еглово;  
19482; Поле;  
19483; ;  
19484; Еглов;  
19485; Губа, Кижи;  
19486; Кижи, Ямка, Васильево;  
19487; Сенной Губы;  
19488; Ивины;  
19489; Альковская;  
19490; Ивины;  
19491; Покосы;  
19492; ;  
19493; ;  
19494; Климковщина, Пайрецких;  
19495; Пожня;  
19496; Ивинки, Максимка;  
19497; Кара;  
19498; Болото, Кара, Альковская, Болото;  
19499; Пайреку;  
19500; ;  
19501; ;  
19502; ;  
19503; ;  
19504; ;  
19505; Ивинки, Вальковщина;  
19506; ;  
19507; ;  
19508; Покос, Любшиной полянкой;  
19509; Ивины;  
19510; ;  
19511; Покос;  
19512; Ивинки;  
19513; Ивиной, Староречьем;  
19514; Пайрека;  
19515; Ивинку Пайреки;  
19516; Ладвой, Ленинградской областью;  
19517; Пайреки;  
19518; Покосы;  
19519; Яшезеро, Ржаное озеро;  
19520; Альковская, Низ;  
19521; Поле;  
19522; Покосы;  
19523; Лесное урочище;  
19524; Поле;  
19525; Покос;  
19526; Пайручье;  
19527; Поле, Средняя Полянка;  
19528; Пайручье;  
19529; Пайручье;  
19530; Кяйреке;  
19531; Уницкой губы, Уницы, Бардовском острове, Иленьгуба, Кокоринским остроом;  
19532; Уницкой губы, Бардово, Кокорином острове, Уницкой губы, Литнаволока;  
19533; Уница, Бардово, Бардово, Кокорино;  
19534; Уницкой губе, Кокорино, Климкову Сельгу;  
19535; Уницы, Кокорино, Уницы;  
19536; Бардово, Кокорино;  
19537; Уница, Кокорино, Иленьгуба;  
19538; Матгубы, Уницкой губы, Уница, Горшковы, Кокачевы, Веденеевы;  
19539; Уницкой губе, Матгуба, Средняя Матгуба, Южная Матгуба, Онежского озера, Уницы, Рыбалка;  
19540; Уницкой губы, Мелойгубы, Юное болото;  
19541; Кокорино, Мелойгуба;  
19542; Уницкой губы, Мелойгуба, Унице;  
19543; Мелайгуба;  
19544; Уницкой губы, Чапы, Уницы;  
19545; Спас;  
19546; Кобыльей горы, Песочное;  
19547; Сенокос, Уницкой губы;  
19548; Зимняя дорога, Спас, Уницкую губу;  
19549; Уницкой губы, Чапы;  
19550; ;  
19551; ;  
19552; ;  
19553; ;  
19554; ;  
19555; ;  
19556; Кокоринском острове, Уницкого залива;  
19557; ;  
19558; Уницкой губы;  
19559; ;  
19560; ;  
19561; Пожня, Мелойгуба, Равгубу;  
19562; ;  
19563; Сельга;  
19564; ;  
19565; Бардово;  
19566; ;  
19567; Кокоринский остров, Бардовским, Бардовский остров;  
19568; Уницкой губе, Бардово;  
19569; Бардово;  
19570; Мелойгубского моста, Кокоринский остров, Лопари;  
19571; Бардовский остров, Уницу, Ближний мост, Кокоринский остров, Бардовским;  
19572; Луда Уницкой губе, Бардово;  
19573; Бардово;  
19574; Бардово, Уницу;  
19575; Бардово;  
19576; Онежского озера, Милой губе, Кокорин Остров, Микитка Есипов Куземка Григорьев Пустошь, Милой губе, Кокорин Остров Дереня, Уницы;  
19577; Уницкой губе, Кокорино, Щелейный;  
19578; Уницкой губе;  
19579; Кокорино, Литнаволоком, Кокоринском острове;  
19580; Уницкой губы, Габострова, Климкову Сельгу, Кокорино;  
19581; Кокоринском острове, Мелойгубы;  
19582; Орнаволоке;  
19583; Уницкой губе, Еловский;  
19584; Пахотная поляна, Кокорино, Угловицей;  
19585; Пахотная поляна, Угловицей, Загуменская Сточная;  
19586; Кокорино;  
19587; Некрасовском поле;  
19588; Кокоринском острове, Орнаволоком, Уницкой губы;  
19589; Кокорино;  
19590; Уницкой губе, Кокорино;  
19591; Уницкой губе, Кокорино;  
19592; Уницкой губе, Кокорино, Райостровом, Габостровом;  
19593; Юнозерки, Уницкой губы, Глухой губкой, Равгубой;  
19594; Кокорино, Мелойгубы;  
19595; Уницкой губы;  
19596; Кокоринском острове;  
19597; Кокоринском острове, Кокорино, Мелойгубой, Уницкой губой;  
19598; Некрасовском поле;  
19599; Кокоринском острове, Мелойгубы, Кокорино;  
19600; Уницкой губы;  
19601; Кокоринского острова;  
19602; Уницкой губе, Кокострова, Уницкой губе, Половинники, Расти.Остров, Уницкой губе, Пуростровом, Кокой;  
19603; Мелойгуба, Мелойгубу;  
19604; Кокоринском острове, Орнаволоке;  
19605; Уницкой губы, Кокоринским островом, Бардовским островом;  
19606; Мелойгубы;  
19607; Мелойгубского моста, Кокоринский остров, Бардовскому мосту, Лопари;  
19608; Иленьгубы;  
19609; Ноочисть;  
19610; Иленьгубы, Кокорино, Мелойгубы;  
19611; Кокоринского острова;  
19612; Орнаволок;  
19613; Кокоринском острове, Мелойгубы;  
19614; Уницкой губе, Бардово, Кокорино, Уницу;  
19615; Уницкой губе, Пурострова;  
19616; Уницкой губе, Уницкую губу, Матгубы, Матгубы, Южной Матгубы;  
19617; Райострове;  
19618; Габостровом, Кокостровом, Частые Проходы;  
19619; Кокорино, Литнаволоком, Кокоринском острове;  
19620; Кокорино, Литнаволок;  
19621; Уницкой губе, Кокострова;  
19622; Уницкой губе, Кокострова, Маймоксы, Айтостров;  
19623; Кокоринском острове, Мелойгуба;  
19624; Юнозеркой, Равгубой;  
19625; Кокориным, Бардовым;  
19626; Сенокос, Юнозеркой, Равгубой;  
19627; Некрасоском поле, Заостоженье;  
19628; Уницкой губы, Круглым полем, Фатеевским полем;  
19629; Покосы, Кокорино, Мелойгубы, Юнозера;  
19630; Кокоринском острове, Под Кряжами;  
19631; Уницкой губы;  
19632; Орнаволоке, Мелойгубский берег;  
19633; Габостровом, Кокостровом;  
19634; Уницкой губе, Кокорино;  
19635; Щелейный, Айкостров;  
19636; Уницкой губы, Мелойгуба, Юнозерка, Уницкой губой;  
19637; Юнозера, Кокорино;  
19638; Орнаволока;  
19639; Кокорино, Габострове;  
19640; Кокнаволок Верхний, Кокнаволок Нижний, Кокоринского острова, Ближнего моста Бардово;  
19641; Кокоринском острове, Литнаволоке;  
19642; Уницкой губе, Литнаволока, Кокоринском острове;  
19643; Листнаволок;  
19644; Уницкую губу, Листнаволок;  
19645; Листнаволока;  
19646; Дер, Милой Губы, ПКОП, Листнаволоке, Милое Губы, Сувороски, Ивашковская, Уницкой губы, Листиги;  
19647; Покос дер, Мелой Губа, Уницкой губы, Равгубой;  
19648; ;  
19649; ;  
19650; ;  
19651; ;  
19652; Остров;  
19653; Остров;  
19654; ;  
19655; ;  
19656; Речка, Уницкую губу, Онежскую губу, Чапа, Викша Повежа;  
19657; Кокорино, Куткостров;  
19658; Кокорино, Куткостров;  
19659; Кокорино, Куткостров;  
19660; ;  
19661; Покос;  
19662; Поле;  
19663; ;  
19664; Поле;  
19665; ;  
19666; Кибитка, Полей;  
19667; Вигово;  
19668; Падмозеро;  
19669; Пахотная поляна;  
19670; Милой губе, Гиреве острове, ПКОП 1563, Милой губе, Гирьеве острове, ПКК;  
19671; Мелой Губы, Ближний Бор;  
19672; Юнозера, Уницкую губу;  
19673; Пахотная поляна;  
19674; Поле;  
19675; Юноболото, Юнозеро, Юнойгору, Ладмозеро, Шуньгу;  
19676; Поле;  
19677; Мелойгубой, Мелойгубы, Иленьгуба, Мелойгуба, Уницкая;  
19678; Дер, Милойгубе, Киндасполе, Пустошь, Малой губе;  
19679; Юнозеро;  
19680; Пахотная поляна, Уницкой губы;  
19681; Мыкойгубой, Уницкой губой, Мелой Губы, Уницу;  
19682; Малой губе, Лембитов Остров, У Часовни Дер. на Милой же губе, Лембитове, Ылюхты, ПКОП, Малой губе, Лембитов Остров, Пустошь, Малой же губе, Лембитове, Ылюхты, ПКК;  
19683; Мелойгубы;  
19684; Уницкой губы, Пегремы;  
19685; Кокоринском острове, Мелойгубы, Мелойгуба;  
19686; Мелойгуба, Юнозерку;  
19687; Мелойгуба;  
19688; Уницкой губы, Мыкайубы, Мыкайгубой, Расти;  
19689; Поле;  
19690; Уницкой губы, Расти;  
19691; Кокоринском острове, Песок, Мелойгубы;  
19692; Кокоринском острое, Мелойгубы, Милойгубы;  
19693; Широкий Бор, Мелойгубы;  
19694; Юнозера;  
19695; Уницы, Чернаево, Мелойгуба;  
19696; Уницкой губы, Мелойгуба, Куткострова;  
19697; Покосы, Равгуба;  
19698; Мелойгубы, Уницкой губы, Мыкайгубой;  
19699; Уницкой губы, Расти;  
19700; Юнойболоту, Юнозерке;  
19701; Уницкой губы, Уницей, Мелойгубой, Мелойгубы;  
19702; Мелойгубы, Сухой;  
19703; Новочисть;  
19704; Ср. Толстяк Южный;  
19705; Юнозере, Толстяк Северный;  
19706; Тонкойгуба, Ладмозера, Юнозера;  
19707; Пахотная поляна;  
19708; ;  
19709; Мелойгубы, Ольхиматку;  
19710; Мелойгуба;  
19711; Шуньгу, Мелойгуба;  
19712; Милой же губе, Лембитове, Ылюхты, Милой же губе, Лембитове, Ылюхты, ПКК;  
19713; Мелойгуба;  
19714; Мелойгубой, Юнозера;  
19715; Юнозера, Уницкую губу, Мелойгуба;  
19716; Пахотная поляна;  
19717; ;  
19718; Уницкой губы, Левкостровом, Сухим;  
19719; Уницкой губы, Куткострова, Лехкостровом, Сухим;  
19720; Уницкой губы, Куткострова, Муройгубы, Перевоз;  
19721; Уницкой губе, Куткострова, Куткострова;  
19722; Куткостров, Березовец;  
19723; Уницкой губе, Куткострова;  
19724; Куткострове;  
19725; Уницкой губы, Куткостровом, Колгостровом, Тютерьгубе;  
19726; Уницкой губы, Куткостровом, Колгостровом, Тютерьгубе;  
19727; Куткостров;  
19728; Уницкой губе, Куткострова;  
19729; Куткостров;  
19730; Уницкой губе, Куткострова;  
19731; Уницкой губе, Куткостроа;  
19732; Куткостров;  
19733; Уницкой губе, Колгострова, Куткостров;  
19734; Куткостров, Уницкой губе, Уницы;  
19735; Уницкой губе, Куткострова;  
19736; Куткострова;  
19737; Уницкой губы, Куткостроа, Лехкострова, Маймоксы Северные и Южные [ТК, Уницкой губы, Райострова;  
19738; Уницкой губы, Куткострова, Маймоксы;  
19739; Уницкой губы, Куткострова, Колгострова, Ср. Маймоксы Северные Возможно Майостров;  
19740; Куткостров;  
19741; Уницкой губы, Куткострова;  
19742; Куткостров;  
19743; Куткостров;  
19744; Куткостров;  
19745; Куткостров;  
19746; Куткостров;  
19747; Уницкой губе, Куткостров;  
19748; Куткостров;  
19749; Наволок, Уницкой губы, Куткострова;  
19750; Куткострова, Куткостров;  
19751; Уницкой губы, Куткострова, Кондегуба;  
19752; Куткостров;  
19753; Уницкой губы, Куткостров;  
19754; Куткостров;  
19755; ;  
19756; ;  
19757; ;  
19758; ;  
19759; ;  
19760; ;  
19761; ;  
19762; ;  
19763; ;  
19764; Кокорино, Бардово, Мелойгуба, Куткостров;  
19765; Бардово, Мелойгуба, Кокорино, Куткостров;  
19766; Куткостров;  
19767; ;  
19768; ;  
19769; ;  
19770; ;  
19771; ;  
19772; ;  
19773; ;  
19774; Болото, Посад, Покосы;  
19775; Кяозера, Ивинку;  
19776; Поле;  
19777; ;  
19778; Поле;  
19779; Титовщиной;  
19780; Кяйреке;  
19781; Поле;  
19782; ;  
19783; Кяйреке;  
19784; ;  
19785; Поле, Задняя полянка;  
19786; Ладвы, Низом, Тимошкиной Горкой;  
19787; Ладвы, Низом, Тимошкиной Горкой;  
19788; ;  
19789; болота Великое, Кяйреку, Жабручью, Жабья Гора;  
19790; Великого болота, Шапшу, Иломанча, Пухту;  
19791; Покос;  
19792; Поле;  
19793; р.Ивинка, Ластручья, Иломанча;  
19794; Нива д.Верховье;  
19795; р. Ивинка, Верховье;  
19796; Ладва;  
19797; Габручье;  
19798; Гапшема;  
19799; Куккошка;  
19800; Покос;  
19801; Гапшенском ручье, Канашкина, Феньково;  
19802; Покос;  
19803; Покос;  
19804; Поле;  
19805; Покос;  
19806; Ивинку;  
19807; ;  
19808; ;  
19809; Поле;  
19810; Поле;  
19811; Гапшемском;  
19812; Поле;  
19813; Гапшема, Малая Кяйрека, Болото, Феньково;  
19814; Пайреку;  
19815; Пайрека;  
19816; Матка, Пайрека;  
19817; Нижней дороге;  
19818; Елай, Матка, Пайреки, Пайрецкая, Елайская;  
19819; Колгостров;  
19820; Остров;  
19821; Колгостров, Бык-губы;  
19822; Уницкой губы, Колгострова;  
19823; ;  
19824; Уницкой губе, Колгострова;  
19825; Уницкой губы, Колгострова;  
19826; Уницкой губе;  
19827; Колгостров;  
19828; Колгостров;  
19829; Колгостров;  
19830; Колгостров;  
19831; Делянка;  
19832; Колгостров;  
19833; Уницком заливе, Колгострова;  
19834; Колгостров;  
19835; Колгостров;  
19836; ;  
19837; ;  
19838; ;  
19839; Уницкой губе, Колгострова;  
19840; Покос, Уницкой губы;  
19841; ;  
19842; Уницкой губе, Кокориным, Пегремой, Куткостровом, Колгостров;  
19843; Колгострове, Уницкой губе, Уницы;  
19844; Уницкой губе, Колгострова;  
19845; Остров;  
19846; ;  
19847; ;  
19848; Колгостров;  
19849; Остров;  
19850; ;  
19851; ;  
19852; ;  
19853; Остров;  
19854; Колгостров;  
19855; ;  
19856; Уницкой губы, Колгострова;  
19857; Остров;  
19858; ;  
19859; ;  
19860; Остров;  
19861; ;  
19862; Остров;  
19863; Остров;  
19864; Колгострове;  
19865; Колгострове;  
19866; Колгострове;  
19867; ;  
19868; Ямы;  
19869; Колгострове;  
19870; Колгострове;  
19871; Колгострове;  
19872; Колгострове;  
19873; Колгострове;  
19874; Колгострове;  
19875; Колгострове;  
19876; Колгострова;  
19877; Колгострове;  
19878; Колгострова;  
19879; Колгострова;  
19880; Колгострове;  
19881; Колгострове;  
19882; Колгострове;  
19883; ;  
19884; Колгострове;  
19885; Уницкой губы, Колгострова;  
19886; Колгострове;  
19887; Колгострова;  
19888; Уницкой губе, Колгострова;  
19889; Уницкой губе, Колгострова;  
19890; Уницкой губе, Колгострова;  
19891; Колгострове;  
19892; Колгострове;  
19893; Колгострове;  
19894; Колгострове;  
19895; Колгострове;  
19896; Колгострове;  
